URL,Title,Brand,MRP,Current Price,Discount %,Rating,Reviews,Brand,Colour,Ear Placement,Form Factor,Impedance
https://www.amazon.in/boAt-Launched-Airdopes-141-ANC/dp/B0C7QS9M38/ref=sr_1_86?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-86&xpid=DvhqFOmo_oiqT,"boAt Airdopes 141 ANC(~32dB), 50ms Low Latency, 4Mics ENx,42Hrs Battery, Fast Charge,IPX5, v5.3 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Gunmetal Black)",boAt,5990,1498,75,3.8,95777,boAt,Gunmetal Black,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0CQJWQWD9/ref=sr_1_87?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-87&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Forest Green)",Noise,3499,805,77,3.9,11579,Noise,Green,In Ear,True Wireless,32 Ohm
https://www.amazon.in/Noise-Wireless-Metallic-Playtime-Instacharge/dp/B0D4QNLF6Y/ref=sr_1_93?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-93&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Pro Truly Wireless Earbuds with Metallic Finish, ANC(Upto 30Db), 60H of Playtime, Dual Pairing, Instacharge(10 Min=200 Min), BT V5.3(Chrome Beige)",Noise,4999,1300,74,3.8,6035,Noise,Chrome Beige,In Ear,True Wireless,N/A
https://www.amazon.in/Philips-Bluetooth-Wireless-Assistant-Indicator/dp/B0FHKHT717/ref=sr_1_88?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-88&xpid=DvhqFOmo_oiqT,"Philips TAT1269 Bluetooth Truly Wireless in Ear Earbuds with mic, 13mm Drivers, Bluetooth 5.4, 40H Playtime, IPX5, Fast Charging, Touch Controls, Voice Assistant, Mono Mode, LED Indicator (Deep Black)",PHILIPS,1999,900,55,5.0,3,PHILIPS,Black,N/A,In Ear,N/A
https://www.amazon.in/realme-Wireless-Earbuds-Spatial-Charging/dp/B0DBGNY4XP/ref=sr_1_99?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-99&xpid=DvhqFOmo_oiqT,"realme Buds T310 True Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Monet Purple)",realme,3999,1800,55,4.2,14156,realme,Monet Purple,In Ear,True Wireless,32 Ohm
https://www.amazon.in/boAt-Airdopes-163-Earbuds-Active/dp/B0CNRFYLV8/ref=sr_1_96?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-96&xpid=DvhqFOmo_oiqT,"boAt Airdopes 163 in Ear Wireless Earbuds with 40 HRS Battery, Fast Charge, 13mm Drivers, IPX5, Quick Touch Response Control (Active Black)",boAt,2490,799,68,3.7,1391,boAt,Active Black,In Ear,In Ear,N/A
https://www.amazon.in/boAt-Nirvana-Playback-Technology-Detection/dp/B0BW8RVQ3V/ref=sr_1_98?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.PL_yz6RBAV4lF--3586ki97hiQR-GK1SjN70ze-9rGVLeDq_3p4tShHu7yA_ZbWu9Biw0g6-Q0YaM8_9hDx7vNWmNV9WIAAoXgNvYAKvfXDqBSYsBggsswmu-SHo-l6C-82Ud8bTFquCIqxv1daAw8A5-d5UwgP1rttENmxA_Bvscwbv0mk8rL1QQJgwSZI1rPiw17auCrr2uZLYE0A8CS5i6gWt52u810uN8yfgHy0.XMgpD3teARx8yRmwhvT6QmCFMtaqjk8b7ynpJ-pos_c&dib_tag=se&keywords=earbuds+under+2000&qid=1758559907&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-98&xpid=DvhqFOmo_oiqT,"boAt Nirvana Ion, 120HRS Battery, Crystal Bionic Sound w/Dual EQ Modes, 4Mics ENx, App Support, Low Latency, IPX4, v.5.2 Bluetooth TWS in Ear Earbuds Wireless Earphones with mic (Ivory White)",boAt,7990,1278,84,4.0,18345,boAt,Ivory White (120 Hrs),In Ear,In Ear,N/A
https://www.amazon.in/truke-Wireless-Earbuds-Spatial-India-OnyxBlack/dp/B0FKBWNLXH/ref=sr_1_99?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-99&xpid=DvhqFOmo_oiqT,"truke New Launch Mega 8 True Wireless in-Ear Earbuds with 24-Bit Spatial Audio, 70H Battery & Fast Charge Buds, Dual Pairing, 40ms Low Latency, 4-Mic ENC, Leather Finish Case, Made in India-OnyxBlack",truke,3999,1080,73,5.0,80,truke,Onyx Black,In Ear,True Wireless,N/A
https://www.amazon.in/Noise-Launched-Wireless-Playtime-Instacharge/dp/B0CQJXC3SP/ref=sr_1_104?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-104&xpid=DvhqFOmo_oiqT,"Noise Buds N1 Truly Wireless Earbuds with Chrome Finish, 40H of Playtime, Quad Mic with ENC, Ultra Low Latency Gaming (Up to 40 Ms), Instacharge(10 Min=120 Min), Bluetooth V5.3(Calm Beige)",Noise,3499,805,77,3.9,11579,Noise,Beige,In Ear,True Wireless,N/A
https://www.amazon.in/GOBOULT-Launched-Wireless-Playtime-Charging/dp/B0FDWTS6WZ/ref=sr_1_115?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-115&xpid=DvhqFOmo_oiqT,"GOBOULT W60 True Wireless in Ear Earbuds 60H Playtime, ZEN Quad Mic ENC, 50ms Xtreme Low Latency, Made in India, Type-C Fast Charging, 13mm Driver, IPX5 Combat Gaming mode,TWS Ear Buds Wireless(White)",GOBOULT,1999,799,60,4.4,249,GOBOULT,White,In Ear,In Ear,32 Ohm
https://www.amazon.in/Noise-Wireless-Earbuds-Playtime-Instacharge/dp/B0DS2TTRQC/ref=sr_1_100?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-100&xpid=DvhqFOmo_oiqT,"Noise Buds Trance in-Ear Truly Wireless Earbuds with 45H of Playtime, Low Latency(up to 40 ms), Instacharge(10 min=200 min), BT v5.3(True Purple)",Noise,2499,1000,60,4.4,134,Noise,True Purple,In Ear,True Wireless,N/A
https://www.amazon.in/Boult-Playtime-Latency-Bluetooth-Wireless/dp/B0CHVW97GR/ref=sr_1_111?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-111&xpid=DvhqFOmo_oiqT,"GOBOULT Z40 Pro with 100H Playtime, Zen Quad Mic ENC, 45ms Low Latency Gaming, Premium Rubber Grip Case, 13mm Bass Drivers, Bluetooth 5.3, Made in India TWS Truly Wireless in Ear Earbuds (Dawn)",GOBOULT,5499,990,82,3.8,38929,GOBOULT,Z40 Pro Dawn,In Ear,In Ear,32 Ohm
https://www.amazon.in/Boult-Launched-Wireless-Breathing-Bluetooth/dp/B0CQ4NBJ2F/ref=sr_1_116?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-116&xpid=DvhqFOmo_oiqT,"GOBOULT Astra Truly Wireless in Ear Earbuds with 48H Playtime, Built-in App Support, 45ms Low Latency Gaming, 4 Mics ENC, Breathing LEDs, 13mm Bass Drivers, TWS Ear Buds, Made in India (White Opal)",GOBOULT,3499,1085,69,4.2,1515,GOBOULT,White Opal,In Ear,In Ear,32 Ohm
https://www.amazon.in/pTron-Bassbuds-Bluetooth-Headphones-Assistant/dp/B0FGDJ5FBB/ref=sr_1_114?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-114&xpid=DvhqFOmo_oiqT,"pTron Bassbuds Blaze in-Ear TWS Earbuds w/ 13mm Drivers, 50Hrs Playtime, AI-ENC Clear Calls, Bluetooth V5.4 Wireless Headphones, Touch Control, Voice Assistant, Type C Charging & IPX5 (Black & Grey)",pTron,3199,640,80,4.3,193,pTron,Black & Grey,In Ear,In Ear,32 Ohm
https://www.amazon.in/Boult-Wireless-Earbuds-Playtime-Bluetooth/dp/B0D63DJ7B7/ref=sr_1_109?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-109&xpid=DvhqFOmo_oiqT,"GOBOULT x Mustang Dash Truly Wireless in Ear Earbuds with 100H Playtime, App Support, Dual Device Pairing, 4 Clear Calling ENC Mics, 45ms Low Latency, Made in India, IPX5 Ear Buds TWS Bluetooth 5.4",GOBOULT,5999,1320,78,3.9,2298,GOBOULT,Mustang Dash,In Ear,In Ear,32 Ohm
https://www.amazon.in/Noise-Playtime-Bluetooth-Headset-Wireless/dp/B0CG3LGF82/ref=sr_1_106?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-106&xpid=DvhqFOmo_oiqT,"Noise Buds VS404 in Ear Truly Wireless Earbuds with 50H of Playtime,3 EQ Modes, Quad Mic with ENC, Instacharge(10 Min=200 Min),10mm Driver, BT v5.3 (Jet Black)",Noise,3499,910,74,4.3,106,Noise,Jet Black,In Ear,True Wireless,N/A
https://www.amazon.in/Noise-Launched-Wireless-Instacharge-Composite/dp/B0CFYB2154/ref=sr_1_110?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-110&xpid=DvhqFOmo_oiqT,"Noise Aura Buds in Ear Truly Wireless Earbuds with 60H of Playtime, Quad Mic with ENC, Dual Device Pairing, Instacharge(10 Min=150 Min),12Mm Polymer Composite Driver,BT V5.3(Aura White)",Noise,4499,990,78,3.9,3247,Noise,Aura White,In Ear,In Ear,16 Ohm
https://www.amazon.in/Zebronics-Zeb-Sound-Playback-Controls-Assistant/dp/B098XT65BC/ref=sr_1_113?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-113&xpid=DvhqFOmo_oiqT,"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with Type C Portable Charging Case (Black)",ZEBRONICS,2499,629,76,3.6,23285,ZEBRONICS,black,In Ear,In Ear,16 Ohm
https://www.amazon.in/Amazon-Basics-TWS-ABPBC1-Black/dp/B0FM85ZSR9/ref=sr_1_101?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-101&xpid=DvhqFOmo_oiqT,"Amazon Basics True Wireless in Ear Earbuds with Mic, Up to 36 Hours Play Time, Low-Latency Gaming Mode, IPX4 Water-Resistance, Bluetooth 5.4 (Black)",amazon basics,1499,705,53,4.2,685,amazon basics,Black,N/A,In Ear,N/A
https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0CBTXJJZH/ref=sr_1_105?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-105&xpid=DvhqFOmo_oiqT,"GOBOULT Z60 Truly Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, 50ms Low Latency, 13mm Bass Drivers, Type-C Fast Charging, Made in India, BT V5.3, Touch Control, IPX5 ear buds (Powder Blue)",GOBOULT,2999,799,73,3.8,12428,GOBOULT,Z60 Powder Blue,In Ear,In Ear,16 Ohm
https://www.amazon.in/boAt-Airdopes-300-Multipoint-Connection/dp/B0D3LBFX1W/ref=sr_1_102?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-102&xpid=DvhqFOmo_oiqT,"boAt Airdopes 300, Cinematic Spatial Audio, 50H Battery, 4Mic AI ENx, Fast Charge, App Support, Low Latency, IPX4, v5.3 Bluetooth Earbuds, TWS in Ear Earbuds Wireless Earphones with mic (Purple Haze)",boAt,6490,974,85,4.0,6458,boAt,Purple Haze,In Ear,In Ear,N/A
https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5N4M7Z/ref=sr_1_112?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-112&xpid=DvhqFOmo_oiqT,"Noise Buds VS104 Truly Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 Min=200 Min), 13Mm Driver, Low Latency, BT V5.2 (Snow White)",Noise,3499,700,80,3.8,28491,Noise,Snow White,In Ear,In Ear,N/A
https://www.amazon.in/PHILIPS-TAT1150BK-94-Multipoint-ergonomically/dp/B0DXL76777/ref=sr_1_103?crid=2K91KPZM8IIUC&dib=eyJ2IjoiMSJ9.EmoAayeNvRieW8MuygrdLvhx8JbjSwpXwdI_uP2954cklYLMPt34xq-EgI4zIg1rcrgQUIXm-Io7AtkjhvzeMGCkdwQ06QFmIxZp-INDFlTtP1MAbUSCf4E-MrLqhl8XXUalukrrKpBCnFlcQpXvejdl4VjKgev1eoNR00QRLwe82F130mL-kLYB5IKJ04ft5_HSuOPV6l4CiRSs0_OgSkVJVSKvjsHUyFGP26xZM0Y.13tFBh0yhQknGq7n2OJ3ierh5MTuUK29Bo1MFppYhJA&dib_tag=se&keywords=earbuds+under+2000&qid=1758559910&sprefix=earbuds+under+2000%2Caps%2C236&sr=8-103&xpid=DvhqFOmo_oiqT,"PHILIPS TAT1150BK/94 Premium Wireless Earbuds with ANC, Quad Mic ENC, Up to 55 Hr Playtime,13mm Neodymium Drivers,Multipoint, ergonomically Designed,IPX5 Water Resistance,Fast Charging (Deep Black)",PHILIPS,3999,1189,69,3.6,156,PHILIPS,Black,In Ear,In Ear,N/A
